1999-7 0 0 0
1999-8 0 0 0
1999-9 0 0 0
1999-10 0 0 0
1999-11 0 0 0
1999-12 0 0 0
2000-1 0.0524752475247525 -0.246110325318246 -0.0198962753418199
2000-2 -0.0524752475247525 0.246110325318246 0.164545025931165
2000-3 0 0 -0.144648750589345
2000-4 0 0 0
2000-5 0 0 0
2000-6 0 0 0
2000-7 0 0 0
2000-8 0 0 0
2000-9 0 0 0
2000-10 0 0 0
2000-11 0 0 0
2000-12 0 0 0
2001-1 0.404856199905705 0.753889674681754 0.0753418198962753
2001-2 -0.404856199905705 -0.753889674681754 0.0835926449787836
2001-3 0 0 -0.158934464875059
2001-4 0 0 0
2001-5 0 0 0
2001-6 0 0 0
2001-7 0 0 0
2001-8 0 0 0
2001-9 0 0 0
2001-10 0 0 0
2001-11 0 0 0
2001-12 0 0 0
2002-1 -0.380858085808581 -0.246110325318246 -0.0198962753418199
2002-2 0.380858085808581 0.246110325318246 -0.083074021687883
2002-3 0 0 0.102970297029703
2002-4 0 0 0
2002-5 0 0 0
2002-6 0 0 0
2002-7 0 0 0
2002-8 0 0 0
2002-9 0 0 0
2002-10 0 0 0
2002-11 0 0 0
2002-12 0 0 0
2003-1 0.404856199905705 -0.246110325318246 -0.0198962753418199
2003-2 -0.404856199905705 0.246110325318246 0.178830740216879
2003-3 0 0 -0.158934464875059
2003-4 0 0 0
2003-5 0 0 0
2003-6 0 0 0
2003-7 0 0 0
2003-8 0 0 0
2003-9 0 0 0
2003-10 0 0 0
2003-11 0 0 0
2003-12 0 0 0
2004-1 0.404856199905705 0.753889674681754 0.251532296086752
2004-2 -0.404856199905705 -0.753889674681754 -0.0925978312116926
2004-3 0 0 -0.158934464875059
2004-4 0 0 0
2004-5 0 0 0
2004-6 0 0 0
2004-7 0 0 0
2004-8 0 0 0
2004-9 0 0 0
2004-10 0 0 0
2004-11 0 0 0
2004-12 0 0 0
2005-1 -0.223715228665724 -0.246110325318246 -0.0198962753418199
2005-2 0.223715228665724 0.246110325318246 0.0454974068835455
2005-3 0 0 -0.0256011315417256
2005-4 0 0 0
2005-5 0 0 0
2005-6 0 0 0
2005-7 0 0 0
2005-8 0 0 0
2005-9 0 0 0
2005-10 0 0 0
2005-11 0 0 0
2005-12 0 0 0
2006-1 0.404856199905705 0.182461103253182 -0.0198962753418199
2006-2 -0.404856199905705 -0.182461103253182 0.178830740216879
2006-3 0 0 -0.158934464875059
2006-4 0 0 0
2006-5 0 0 0
2006-6 0 0 0
2006-7 0 0 0
2006-8 0 0 0
2006-9 0 0 0
2006-10 0 0 0
2006-11 0 0 0
2006-12 0 0 0
2007-1 -0.566572371522867 -0.246110325318246 -0.0198962753418199
2007-2 0.566572371522867 0.246110325318246 -0.468788307402169
2007-3 0 0 0.488684582743989
2007-4 0 0 0
2007-5 0 0 0
2007-6 0 0 0
2007-7 0 0 0
2007-8 0 0 0
2007-9 0 0 0
2007-10 0 0 0
2007-11 0 0 0
